Order Date,Month,Product Category,Subcategory,Region,Province,Customer Segment,Units,Sales,Profit,Discount
2012-05-12,2012-05-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Home Office,24,557.23,-42.99,0.09
2012-03-03,2012-03-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,7,261.88,-59.2,0.08
2012-03-03,2012-03-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,15,593.73,108.01,0.04
2010-08-20,2010-08-01,Office Supplies,Rubber Bands,Northwest Territories,Northwest Territories,Corporate,49,120.77,19.86,0.03
2010-06-27,2010-06-01,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,Home Office,22,795.74,-127.39,0.0
2010-06-27,2010-06-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Home Office,31,251.75,22.46,0.07
2012-10-29,2012-10-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Small Business,36,697.41,81.71,0.04
2010-01-16,2010-01-01,Furniture,Bookcases,Northwest Territories,Northwest Territories,Corporate,30,4684.9,-549.27,0.01
2012-06-29,2012-06-01,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,Home Office,6,905.94,-4.19,0.04
2011-08-08,2011-08-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Home Office,12,270.23,52.02,0.08
2011-08-08,2011-08-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Home Office,20,660.27,63.83,0.09
2010-02-21,2010-02-01,Office Supplies,Labels,Northwest Territories,Northwest Territories,Corporate,11,32.4,8.78,0.05
2011-06-20,2011-06-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,26,4688.9485,1215.44,0.0
2009-09-04,2009-09-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,8,50.7,-44.07,0.08
2009-09-04,2009-09-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,10,90.06,-100.51,0.09
2009-09-04,2009-09-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Corporate,22,338.52,-17.75,0.21
2009-09-04,2009-09-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,48,6109.817,1374.95,0.04
2009-06-21,2009-06-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Home Office,1,34.11,-12.95,0.02
2012-02-08,2012-02-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Consumer,48,538.22,-154.66,0.01
2009-03-11,2009-03-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Home Office,11,1064.23,-127.56,0.06
2009-03-11,2009-03-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Home Office,18,3497.05,282.18,0.0
2009-03-11,2009-03-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Home Office,44,774.0525,-96.34,0.08
2011-06-04,2011-06-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Small Business,3,74.05,44.54,0.02
2012-03-02,2012-03-01,Technology,Office Machines,Northwest Territories,Northwest Territories,Corporate,37,5753.85,2509.52,0.0
2011-08-12,2011-08-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,48,18235.47,1166.93,0.03
2011-08-12,2011-08-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,16,2631.107,297.11,0.0
2009-09-01,2009-09-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Consumer,32,209.42,65.41,0.1
2010-01-26,2010-01-01,Office Supplies,Appliances,Northwest Territories,Northwest Territories,Small Business,32,324.4,-46.98,0.1
2010-01-26,2010-01-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Small Business,19,137.02,-46.89,0.01
2011-09-02,2011-09-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,1,232.67,-105.14,0.02
2011-09-02,2011-09-01,Furniture,Bookcases,Northwest Territories,Northwest Territories,Corporate,34,4805.92,-393.96,0.07
2012-02-07,2012-02-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,1,62.26,-23.24,0.09
2012-02-07,2012-02-01,Office Supplies,Rubber Bands,Northwest Territories,Northwest Territories,Corporate,47,58.53,-24.86,0.07
2011-03-19,2011-03-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,31,157.79,-95.92,0.09
2011-05-08,2011-05-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Home Office,19,376.21,89.56,0.03
2009-09-25,2009-09-01,Office Supplies,Appliances,Northwest Territories,Northwest Territories,Corporate,37,1601.24,520.69,0.08
2009-09-25,2009-09-01,Office Supplies,"Scissors, Rulers and Trimmers",Northwest Territories,Northwest Territories,Corporate,40,501.31,38.23,0.05
2012-07-09,2012-07-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,2,24.96,-12.8,0.05
2010-01-14,2010-01-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,31,166.76,-46.03,0.01
2009-08-26,2009-08-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,2,811.13,-517.47,0.08
2009-10-08,2009-10-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Consumer,15,822.8425,4.39,0.1
2011-11-10,2011-11-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,35,3310.9455,822.4,0.05
2012-04-15,2012-04-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Small Business,10,55.02,-56.12,0.08
2012-01-02,2012-01-01,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,Corporate,10,192.58,24.6,0.05
2011-03-08,2011-03-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Small Business,40,291.67,54.46,0.01
2009-07-02,2009-07-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Consumer,50,281.39,-106.4,0.1
2009-07-02,2009-07-01,Technology,Office Machines,Northwest Territories,Northwest Territories,Consumer,49,12593.91,2699.67,0.09
2011-04-15,2011-04-01,Furniture,Bookcases,Northwest Territories,Northwest Territories,Home Office,22,6123.94,1292.44,0.01
2011-11-25,2011-11-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Small Business,49,19325.2,8793.54,0.05
2011-11-25,2011-11-01,Furniture,Bookcases,Northwest Territories,Northwest Territories,Small Business,48,8380.22,813.83,0.0
2012-04-25,2012-04-01,Office Supplies,Labels,Northwest Territories,Northwest Territories,Small Business,11,35.17,5.58,0.03
2011-03-26,2011-03-01,Technology,Copiers and Fax,Northwest Territories,Northwest Territories,Corporate,35,17387.65,6907.61,0.08
2011-03-26,2011-03-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,44,6040.22,-942.5,0.05
2010-07-14,2010-07-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,17,691.59,261.24,0.03
2010-07-14,2010-07-01,Office Supplies,Labels,Northwest Territories,Northwest Territories,Corporate,45,345.2,183.53,0.01
2010-10-23,2010-10-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Small Business,36,1955.0765,470.83,0.06
2009-08-24,2009-08-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,27,217.93,-29.02,0.03
2011-06-09,2011-06-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Home Office,6,254.76,109.88,0.06
2012-11-23,2012-11-01,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,Corporate,21,6806.66,801.72,0.0
2012-11-23,2012-11-01,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,Corporate,3,891.61,-328.36,0.1
2012-11-23,2012-11-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,5,165.04,-112.44,0.03
2009-05-01,2009-05-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,2,789.01,-539.59,0.07
2012-05-11,2012-05-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Corporate,4,97.57,-27.31,0.04
2012-05-11,2012-05-01,Office Supplies,"Scissors, Rulers and Trimmers",Northwest Territories,Northwest Territories,Corporate,31,110.32,-32.65,0.09
2010-10-15,2010-10-01,Office Supplies,Appliances,Northwest Territories,Northwest Territories,Small Business,26,321.68,-12.25,0.04
2010-10-15,2010-10-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Small Business,34,971.95,-21.1,0.09
2010-10-15,2010-10-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Small Business,23,2149.03,-235.56,0.03
2011-07-23,2011-07-01,Office Supplies,Appliances,Northwest Territories,Northwest Territories,Home Office,12,3671.3,900.06,0.04
2011-07-23,2011-07-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Home Office,42,1763.6,455.37,0.08
2011-07-11,2011-07-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,14,403.17,147.45,0.02
2012-09-16,2012-09-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,15,89.97,23.48,0.02
2012-09-16,2012-09-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,28,456.91,-328.18,0.04
2009-01-16,2009-01-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,46,249.02,-282.61,0.1
2009-01-16,2009-01-01,Office Supplies,Rubber Bands,Northwest Territories,Northwest Territories,Corporate,41,78.49,5.53,0.03
2010-10-20,2010-10-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Small Business,4,40.72,-10.25,0.1
2010-10-20,2010-10-01,Office Supplies,Rubber Bands,Northwest Territories,Northwest Territories,Small Business,27,113.3,37.33,0.02
2010-08-30,2010-08-01,Technology,Office Machines,Northwest Territories,Northwest Territories,Corporate,8,1219.19,44.37,0.02
2010-08-30,2010-08-01,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,Corporate,15,28.68,-0.12,0.0
2010-05-07,2010-05-01,Office Supplies,Appliances,Northwest Territories,Northwest Territories,Corporate,19,3548.67,1280.19,0.01
2011-06-21,2011-06-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Home Office,8,178.78,-28.34,0.02
2010-11-24,2010-11-01,Furniture,Bookcases,Northwest Territories,Northwest Territories,Corporate,41,6045.98,-996.67,0.08
2012-04-27,2012-04-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,3,56.695,-70.97,0.01
2012-08-28,2012-08-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,24,1350.531,221.18,0.01
2011-07-31,2011-07-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,20,100.4,11.94,0.06
2011-07-31,2011-07-01,Office Supplies,"Scissors, Rulers and Trimmers",Northwest Territories,Northwest Territories,Corporate,19,327.15,47.3,0.04
2012-10-06,2012-10-01,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,Corporate,11,30.51,-17.68,0.09
2012-10-06,2012-10-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,8,127.8,-30.48,0.07
2010-02-06,2010-02-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,4,242.36,-131.48,0.08
2010-02-06,2010-02-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,25,802.19,56.26,0.0
2010-02-06,2010-02-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,4,63.52,-8.47,0.08
2011-10-17,2011-10-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,13,371.94,106.53,0.05
2009-08-20,2009-08-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Home Office,31,349.43,-44.92,0.04
2009-08-20,2009-08-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Home Office,3,58.33,-35.08,0.02
2009-08-20,2009-08-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Home Office,47,10377.22,965.48,0.05
2010-06-14,2010-06-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Corporate,14,140.66,11.34,0.0
2010-06-14,2010-06-01,Office Supplies,"Scissors, Rulers and Trimmers",Northwest Territories,Northwest Territories,Corporate,5,42.89,-32.48,0.02
2010-06-14,2010-06-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,48,226.5,-173.15,0.09
2010-06-14,2010-06-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,13,438.93,-119.02,0.04
2010-02-27,2010-02-01,Technology,Office Machines,Northwest Territories,Northwest Territories,Home Office,31,15251.5,5353.19,0.06
2009-08-15,2009-08-01,Office Supplies,Labels,Northwest Territories,Northwest Territories,Corporate,13,34.42,9.47,0.02
2009-08-15,2009-08-01,Office Supplies,Labels,Northwest Territories,Northwest Territories,Corporate,26,172.76,73.18,0.1
2009-08-15,2009-08-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,50,853.162,-83.95,0.1
2011-05-14,2011-05-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Home Office,6,35.65,-5.92,0.02
2010-10-07,2010-10-01,Office Supplies,Appliances,Northwest Territories,Northwest Territories,Home Office,49,199.86,-257.11,0.03
2010-10-07,2010-10-01,Technology,Office Machines,Northwest Territories,Northwest Territories,Home Office,18,1888.02,192.33,0.03
2010-10-07,2010-10-01,Office Supplies,Envelopes,Northwest Territories,Northwest Territories,Home Office,27,322.69,1.91,0.01
2009-10-23,2009-10-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,5,22.06,-22.28,0.06
2009-10-23,2009-10-01,Technology,Copiers and Fax,Northwest Territories,Northwest Territories,Corporate,19,12616.2,2808.22,0.07
2010-06-09,2010-06-01,Office Supplies,Rubber Bands,Northwest Territories,Northwest Territories,Home Office,31,148.17,-7.06,0.0
2011-01-10,2011-01-01,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,Corporate,39,217.25,33.5,0.07
2011-01-10,2011-01-01,Furniture,Tables,Northwest Territories,Northwest Territories,Corporate,28,5993.74,-998.94,0.07
2009-01-30,2009-01-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,23,361.65,-144.27,0.08
2011-03-28,2011-03-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Home Office,45,1038.82,-78.36,0.05
2011-03-28,2011-03-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Home Office,47,564.39,51.82,0.09
2010-11-22,2010-11-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,6,826.9735,-413.33,0.01
2011-05-30,2011-05-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Consumer,33,999.226,381.17,0.02
2012-05-13,2012-05-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,24,2298.32,218.72,0.06
2010-06-08,2010-06-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Small Business,24,1168.15,-743.96,0.04
2009-11-29,2009-11-01,Office Supplies,Rubber Bands,Northwest Territories,Northwest Territories,Home Office,47,181.78,71.56,0.02
2012-09-01,2012-09-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Small Business,46,1184.32,-99.55,0.09
2010-02-26,2010-02-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Small Business,3,71.94,-70.68,0.01
2010-02-26,2010-02-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Small Business,10,550.61,98.32,0.08
2010-02-26,2010-02-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Small Business,18,1373.11,-599.54,0.1
2012-05-21,2012-05-01,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,Corporate,32,368.18,-36.78,0.07
2009-11-08,2009-11-01,Office Supplies,"Scissors, Rulers and Trimmers",Northwest Territories,Northwest Territories,Corporate,16,224.47,-49.31,0.08
2010-08-27,2010-08-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Corporate,1,104.85,-98.31,0.07
2012-08-17,2012-08-01,Office Supplies,Paper,Northwest Territories,Northwest Territories,Consumer,47,256.0,-119.84,0.03
2012-08-17,2012-08-01,Furniture,Tables,Northwest Territories,Northwest Territories,Consumer,20,6067.76,-98.05,0.06
2012-11-09,2012-11-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Corporate,29,2754.93,-1.33,0.06
2012-11-09,2012-11-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,15,19417.55,8417.57,0.03
2011-06-02,2011-06-01,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,Home Office,40,4842.21,-1975.26,0.03
2011-08-10,2011-08-01,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,Corporate,31,615.58,168.0,0.04
2011-08-10,2011-08-01,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,Corporate,41,8387.1,2113.95,0.1
2011-08-10,2011-08-01,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,Corporate,6,126.02,66.97,0.09
2011-08-10,2011-08-01,Office Supplies,Rubber Bands,Northwest Territories,Northwest Territories,Corporate,30,68.14,6.37,0.0
2009-02-27,2009-02-01,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,Corporate,14,71.47,-62.73,0.06
2010-06-07,2010-06-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Home Office,10,568.3355,-147.36,0.02
2012-02-17,2012-02-01,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,Corporate,38,2157.3085,519.25,0.0
